347, 14, 22608, 6252, 2698376,       0, 2698375, 0.3723468, 0.2131906,
348, 20,  6749,   20,  234469,   38500,  195968, 0.0418607, 0.6575103,
349, 19,  4970,  103,  623342,   99395,  523946, 0.0996787, 0.4306358,
350,  7, 36924,  193,  717706,  367472,  350233, 0.0998834, 1.4929746,
351, 15, 32067,  534, 1107172,  653082,  454089, 0.1427802, 0.7744891,
352, 20, 19204,  177,  531437,  330459,  200977, 0.0676167, 2.1896347,
353, 19,  8601,   27,  184172,   75222,  108949, 0.0242719, 1.2847012,
354, 10, 25933,   91,  484044,  305851,  178192, 0.0567338, 2.2667392,
355, 11,  6966,  218,  715870,  405480,  310389, 0.0940512, 1.6280629,
356,  7, 10839, 1166, 1590602,  341638, 1248963, 0.2698260, 0.5310461,
357, 14,  5073,   11,  562692,    9042,  553649, 0.1417531, 0.4565351,
358, 15, 27049,   50,  265165,  176100,   89064, 0.0273567, 2.2703749,
359,  5, 18606,   15,  267432,   83925,  183506, 0.0399412, 2.2954093,
360, 14, 31409,   50,  269087,  178400,   90686, 0.0235009, 2.0631581,
361,  6, 13069,  100,  613256,  347100,  266155, 0.0832405, 2.2191262,
362, 17,  6834,  942, 1503990,  604764,  899225, 0.2208198, 0.4833909,
363, 11, 10337, 3856, 3284650,   11568, 3273081, 0.4522298, 0.2667934,
364,  9, 13245, 6979, 2319565,       0, 2319564, 0.3944431, 0.1910765,
365, 17, 13433,   24,  148128,   98616,   49511, 0.0146556, 1.6459892,
366,  7, 13672,   49,  381727,  226919,  154807, 0.0464082, 2.3062422,
367,  9, 40298,  143,  588511,  333476,  255034, 0.0851858, 1.5987675,
368,  8, 56585, 2171, 1542815,   78156, 1464658, 0.2940912, 0.3205427,
369, 20,  6312, 2950, 1400483,       0, 1400482, 0.2429292, 0.2091604,
370, 11, 56231,  422, 1049028,  570966,  478061, 0.1480621, 0.9830295,
371,  5, 22488, 2429, 1231007,    2429, 1228577, 0.2641502, 0.2953160,
372,  4, 32530,   27,  267479,  126576,  140902, 0.0450695, 2.2785116,
373, 19,  4069,   74,  682626,   74000,  608625, 0.1337856, 0.4127274,
374, 16, 54881, 5386, 1713763,       0, 1713762, 0.2483243, 0.2561354,
375,  8, 58697,   12,  175466,   70500,  104965, 0.0355541, 2.3594287,
376, 20, 37418,  192,  540378,  336192,  204185, 0.0620079, 1.4290555,
377, 17, 26471,   92,  367105,  236900,  130204, 0.0355269, 2.0624685,
378, 15,  8807,   15,  192943,   42585,  150357, 0.0327978, 0.9931221,
379,  6, 37677, 3469, 1595280,   34690, 1560589, 0.4202700, 0.2668175,
380,  6, 27403,  177,  848263,  465156,  383106, 0.1199745, 1.7651196,
381,  8, 50207,  149,  679012,  385463,  293548, 0.0734541, 1.6400317,
382,  9,  4267,  746, 1707079,  710192,  996886, 0.2462404, 0.3655358,
383,  8, 46599,   74,  414588,  233026,  181561, 0.0512993, 1.9744225,
384, 19, 45332, 3575, 1749236,       0, 1749235, 0.2706233, 0.1865622,
385, 17, 13278, 7042, 2207760,       0, 2207759, 0.3279383, 0.1844939,
386,  5, 16530,   21,  307264,  126105,  181158, 0.0402431, 2.4413167,
387,  6, 27615,   80,  580098,  324000,  256097, 0.0911996, 2.3417239,
388,  4,  4931,   36,  864663,   25380,  839282, 0.1773305, 0.3324674,
389, 12, 60563,   22,  170498,  106898,   63599, 0.0159564, 2.3836733,
390, 16,  7991,  125,  466864,  287125,  179738, 0.0449768, 1.9785561,
391, 10,  5865,  355,  989175,  523625,  465549, 0.1393861, 0.8487495,
392,  6,  9299, 2264, 1911769,       0, 1911768, 0.2913852, 0.2073656,
393, 19, 58202,  667, 1173173,  636985,  536187, 0.1575334, 0.6680580,
394, 15, 25260,   14,  108218,   60900,   47317, 0.0132972, 2.3412354,
395, 10, 45722, 4373, 1942578,       0, 1942577, 0.3036030, 0.2627854,
396, 20, 46216,   43,  204004,  137858,   66145, 0.0190201, 2.2831828,
397, 20,  5933,  480, 1053906,  676320,  377585, 0.1234021, 0.8733085,
398, 19, 10545, 9996, 1454402,       0, 1454401, 0.3229989, 0.2633051,
399,  4,  6824,   17,  492615,   40460,  452154, 0.0991036, 1.1949147,
400,  9, 25326,   34,  267877,  163268,  104608, 0.0284827, 2.4081197,
401, 10, 11457, 8059, 2856986,       0, 2856985, 0.4606178, 0.1977930,
402,  6, 11005,  696, 1704528,  741936,  962591, 0.2228881, 0.7825531,
403, 10,  6257,   53,  468115,   95135,  372979, 0.0921038, 0.6785031,
404, 19,  6071,  590,  948682,  322140,  626541, 0.1441203, 0.5458615,
405, 14, 59591,   20,  145795,   95900,   49894, 0.0160060, 2.3922673,
406,  5, 57970,  805, 1728004,  710010, 1017993, 0.2523586, 0.6172047,
407, 13,  6333, 1028, 1453523,  310456, 1143066, 0.2399148, 0.4036671,
408,  9, 14496,   12,  156731,   70524,   86206, 0.0275462, 2.4333558,
409,  5,  6272,   15,  750395,   26250,  724144, 0.1355186, 0.5877598,
410, 19, 43488,  282,  729765,  449226,  280538, 0.0899402, 1.1786509,
411, 12,  8833, 2530, 2188096,   86020, 2102075, 0.3506124, 0.3054512,
412,  6,  9484,  881, 1909130,  895096, 1014033, 0.2734031, 0.5770815,
413, 17, 19858,   28,  167603,  112000,   55602, 0.0151014, 2.1902708,
414,  5,  4890, 1307, 1939270,  727999, 1211270, 0.2926492, 0.4366785,
415,  9, 21536,  327, 1094901,  594486,  500414, 0.1666732, 1.3527706,
416, 14, 28589,   43,  252971,  168431,   84539, 0.0263879, 2.3422544,
417, 12,  6355,  129,  515894,  227040,  288853, 0.0691915, 0.8723371,
418, 13, 29133,  387,  857048,  413316,  443731, 0.1226503, 1.0914762,
419, 11,  4556,  111,  891910,  109113,  782796, 0.1677118, 0.4484135,
420,  5, 14267, 3926, 1909621,       0, 1909620, 0.3491276, 0.2485308,
421, 19, 38685, 1283, 1916923, 1123908,  793014, 0.2457102, 0.5752025,
422,  6, 27361,  602, 1245214,  388290,  856923, 0.1951764, 0.6976210,
423, 13, 25328,   62,  330265,  215698,  114566, 0.0341558, 2.2242494,
424, 15,  6096,   53,  435852,   99269,  336582, 0.0729592, 0.7141029,
425,  4, 14876,  971, 1842787,  703975, 1138811, 0.2743948, 0.5535935,
426,  8, 21393,   87,  516676,  307197,  209478, 0.0661414, 2.2904376,
427,  9, 16344,   63,  352294,  212499,  139794, 0.0513331, 2.1984322,
428, 10, 55997,  261,  849059,  480240,  368818, 0.0912547, 1.0815730,
429, 10, 30566,  453,  975214,  385503,  589710, 0.1457519, 0.4698540,
430, 11, 10026, 1437, 1786654,  336258, 1450395, 0.2596375, 0.2748923,
431,  6, 16897, 2625, 3151458,  643125, 2508332, 0.4734934, 0.3146440,
432,  6, 28156, 2441, 1848188,   29292, 1818895, 0.3468496, 0.2805074,
433,  9, 15969, 1898, 1774473,  176514, 1597958, 0.2703029, 0.2660120,
434, 17,  5121, 2065, 2255684,  687645, 1568038, 0.2936558, 0.3051339,
435, 15, 36541,   18,  135578,   89190,   46387, 0.0139487, 2.1377456,
436,  7, 61756, 1980, 1850686,   47520, 1803165, 0.2809429, 0.2826350,
437,  7, 25399, 4386,  991381,       0,  991380, 0.1814825, 0.1930135,
438,  6, 22753, 3928, 2580878,       0, 2580877, 0.4023829, 0.1917190,
439, 18, 14963, 7677, 2646381,       0, 2646380, 0.3475391, 0.1829324,
440,  9, 34152,   18,  174369,   98748,   75620, 0.0227371, 2.2767776,
441, 10, 51229,   26,  199477,  124540,   74936, 0.0250460, 2.2588740,
442,  8,  5848, 1408, 1778562,  305536, 1473025, 0.2937448, 0.2632696,
443, 17,  5902,   20,  282989,   38280,  244708, 0.0553625, 0.6529136,
444,  5, 38633,   91,  623762,  333151,  290610, 0.0835868, 2.2258957,
445, 15, 22320,  162,  539565,  332910,  206654, 0.0591859, 1.3773026,
446, 13, 18923,   27,  188098,  123903,   64194, 0.0205212, 2.2760462,
447,  6,  7010,  247, 1100396,  568594,  531801, 0.1336939, 1.6110250,
448, 17, 47466, 5789, 2288799,       0, 2288798, 0.3410780, 0.2187872,
449, 18,  4950, 1977, 1533653,  108735, 1424917, 0.2587811, 0.2822750,
450, 11, 33053, 4272, 3265979,       0, 3265978, 0.4350958, 0.2054243,
451, 10, 25856,  162,  663130,  385398,  277731, 0.0820361, 1.3690899,
452, 20, 14029, 4125, 1361879,       0, 1361878, 0.3048292, 0.1759226,
453, 20, 33062,   30,  165096,  115800,   49295, 0.0159355, 2.1828692,
454, 10,  4535, 2821, 3096745,  756028, 2340716, 0.4000558, 0.3267594,
455, 11, 10561,   52,  295362,  185900,  109461, 0.0305380, 2.3512710,
456, 14,  5384, 1094, 1707688,  926618,  781069, 0.2192800, 0.3965984,
457, 17,  4918,  753, 1174594,  560232,  614361, 0.1741858, 0.5150571,
458,  6, 48522,  256,  942609,  481280,  461328, 0.1465472, 0.9682807,
459, 12, 12312, 2130, 2711523, 1499520, 1212002, 0.3411645, 0.3517201,
460, 17, 18625,   58,  278696,  184672,   94023, 0.0248404, 1.6619425,
461,  4,  8973,   32,  252790,  111424,  141365, 0.0492278, 1.2879665,
462,  4,  8084,  570, 1549954,  803130,  746823, 0.2220784, 0.6938705,
463, 13, 36277,  966, 1769069,  898380,  870688, 0.2329207, 0.5112937,
464,  6,  8894,  131,  648602,  359202,  289399, 0.0708527, 1.5106511,
465, 17, 51552,   44,  230477,  157696,   72780, 0.0220142, 1.5653440,
466, 20, 16808, 1883, 1404492,   94150, 1310341, 0.2713668, 0.2634890,
467,  6, 10441, 2887, 1877528,   75062, 1802465, 0.3771258, 0.2546611,
468, 14, 14843,   11,  101660,   57640,   44019, 0.0125833, 1.9825932,
469,  7,  8906,   15,  379146,   40215,  338930, 0.0779424, 0.8549749,
470,  4,  9947, 7134, 2339615,       0, 2339614, 0.4092245, 0.1765807,
471, 12, 37008, 1586, 1701810,  328302, 1373507, 0.3017217, 0.2744036,
472,  7, 16179,   37,  336689,  198838,  137850, 0.0379038, 2.3454540,
473, 14,  7975,  502, 1127807,  645070,  482736, 0.1667091, 0.7786845,
474, 11,  8502,   57,  410831,  146547,  264283, 0.0742069, 0.8328585,
475, 16, 30965,  191,  577069,  346092,  230976, 0.0584477, 1.4681810,
476, 16, 14989, 1103, 1703816,  870267,  833548, 0.2230676, 0.4885198,
477,  6,  4880,  123,  733472,   87945,  645526, 0.1628984, 0.3124102,
478,  7, 16249,   16,  195321,   88944,  106376, 0.0271522, 2.2796365,
479,  4, 15682,  110,  549049,  277640,  271408, 0.0843440, 1.5715617,
480,  7, 19372, 7059, 2728150,       0, 2728149, 0.4045435, 0.1821551,
481, 15, 15459,   32,  186711,  127744,   58966, 0.0179380, 2.2620934,
482, 16, 23568,   22,  149835,  103554,   46280, 0.0151570, 2.3279613,
483,  9,  9220, 1897, 1477668,    5691, 1471976, 0.2730630, 0.2513462,
484, 18, 37700,   30,  172000,  118020,   53979, 0.0165245, 1.7473640,
485, 18,  4262,  956, 1464098,  902464,  561633, 0.1937379, 0.3729864,
486,  6, 17069,  433, 1323808,  689769,  634038, 0.1792298, 0.7538040,
487, 20, 42265, 7942, 2975092,       0, 2975091, 0.3679724, 0.2033155,
488,  9, 16979, 1074, 1822794,  622920, 1199873, 0.2661772, 0.4226033,
489, 15, 33791, 1316, 1992836, 1031744,  961091, 0.2508160, 0.3860320,
490, 17,  5193, 2486, 2296012,   19888, 2276123, 0.3202022, 0.2751698,
491, 15, 31764,   78,  347275,  226512,  120762, 0.0324775, 2.2713376,
492, 14, 41322,   52,  270523,  178932,   91590, 0.0251386, 1.8879124,
493,  8,  5585, 4372, 2677377,       0, 2677376, 0.4003740, 0.1763864,
494,  4, 46504,   11,  232793,   67254,  165538, 0.0381550, 2.3625831,
495,  5,  4050,   85, 1158741,   71825, 1086915, 0.1976980, 0.3551822,
496, 10,  9540,   16,  252597,   55984,  196612, 0.0477771, 1.1878477,
497,  9, 15938,  110,  554994,  328680,  226313, 0.0682964, 1.7675986,
498, 16, 18871,   10,   85758,   52230,   33527, 0.0095846, 2.3358872,
499, 17, 13423,   19,  130310,   81757,   48552, 0.0135919, 1.5989708,
500, 19, 52185,   19,  119166,   79952,   39213, 0.0112884, 1.8422700,
501,  9, 37978,  153,  699550,  404685,  294864, 0.0882394, 1.3901718,
502,  8, 27490, 1311, 1510399,  266133, 1244265, 0.2623250, 0.2617474,
503, 11, 42766,   35,  248297,  162365,   85931, 0.0281133, 2.3934459,
504, 10,  8265,   40,  345727,  108440,  237286, 0.0562819, 0.8758393,
505, 10, 22640, 1355, 1993679, 1052835,  940843, 0.2472859, 0.3518563,
506,  7, 32689,   27,  260621,  150471,  110149, 0.0324850, 2.4255773,
507, 15, 33943,  190,  613954,  382090,  231863, 0.0687895, 0.9885395,
508, 19,  4894,  156,  686093,  149448,  536644, 0.1056562, 0.3647556,
509, 12,  8343, 1841, 2399458,  916818, 1482639, 0.3247631, 0.3707490,
510, 19, 19578,  159,  521469,  319908,  201560, 0.0511117, 2.1406735,
511, 11, 14578,   29,  213222,  140273,   72948, 0.0209060, 2.2693753,
512,  4, 18901,   33,  380112,  176220,  203891, 0.0549014, 2.3096325,
513, 15, 60537, 5938, 2353241,       0, 2353240, 0.4173836, 0.1896879,
514, 20, 10761,  172,  538881,  357588,  181292, 0.0527743, 1.1414475,
515, 10,  9483,   70,  382011,  241080,  140930, 0.0468420, 1.8967298,
516,  4,  9553,  335, 1441458,  620085,  821372, 0.1976976, 1.0767475,
517,  5, 52680,   13,  221163,   81081,  140081, 0.0378625, 2.3789386,
518,  8,  5542,   16,  887991,   15536,  872454, 0.1816558, 0.3945130,
519,  9,  4842, 1315, 2125927,  878420, 1247506, 0.2921876, 0.4545074,
520, 10, 16167,  189,  700739,  413343,  287395, 0.0833128, 1.0945086,
521,  6, 27733, 5962, 2434353,       0, 2434352, 0.4451391, 0.1893571,
522, 10, 15951, 3147, 2548858,    9441, 2539416, 0.3502688, 0.2364161,
523, 19, 17139,  690, 1247637,  570630,  677006, 0.1689765, 0.5774185,
524, 14, 10524, 4740, 1549362,       0, 1549361, 0.2931669, 0.1936936,
525,  6, 13483,  510, 1504115,  728790,  775324, 0.1978197, 0.6913909,
526,  4, 10942, 1730, 2250722,  474020, 1776701, 0.3138727, 0.2973635,
527, 18, 16499,   25,  149947,  101525,   48421, 0.0133146, 1.9047977,
528, 12, 23687, 5926, 1489528,       0, 1489527, 0.2768088, 0.2051256,
529, 17,  4560, 1563, 1716193,  551739, 1164453, 0.2299606, 0.3242164,
530,  9,  8801,  192,  742341,  416640,  325700, 0.0911555, 1.4301063,
531,  7, 15198,   72,  468191,  283320,  184870, 0.0509713, 2.3359263,
532, 15, 10864, 1656, 2045117, 1036656, 1008460, 0.2615458, 0.4142391,
533, 11, 56773,  140,  510667,  293440,  217226, 0.0609849, 1.6105439,
534,  7, 62973, 1173, 1661152,  577116, 1084035, 0.2559189, 0.3630120,
535,  4, 62662,  134,  855332,  424780,  430551, 0.1160478, 1.8319556,
536,  9,  5274,   19,  700844,   18259,  682584, 0.1364057, 0.3647871,
537,  7, 18367,   66,  458117,  271128,  186988, 0.0648317, 2.2137005,
538, 18,  5417,   66,  395805,  111870,  283934, 0.0699181, 0.5726255,
539,  9,  5060,  344, 1014897,  486416,  528480, 0.1345045, 0.8620240,
540, 10, 22527, 1801, 2375719,  938321, 1437397, 0.3417509, 0.3351963,
541, 15, 35328, 2568, 1548815,    7704, 1541110, 0.3381433, 0.3212504,
542, 20, 14130, 1503, 2045598, 1334664,  710933, 0.2387173, 0.4759819,
543, 15, 35352,  301,  743256,  407554,  335701, 0.1006114, 0.9859732,
544,  4,  6745, 3819, 2768260,  179493, 2588766, 0.4629628, 0.2734743,
545, 19, 30060,  204,  593545,  359652,  233892, 0.0713921, 1.2019250,
546,  7, 23625, 8970, 2976743,       0, 2976742, 0.4273464, 0.1991898,
547,  5, 32722,  589, 1335965,  516553,  819411, 0.1854612, 0.5588389,
548,  8, 14622,   28,  235929,  139496,   96432, 0.0361205, 2.4246111,
549, 11, 49478,   23,  190400,  111573,   78826, 0.0237186, 2.2812145,
550, 13,  4277,  129,  987345,  121389,  865955, 0.1668676, 0.3868849,
551,  8, 39974,  629, 1436445,  760461,  675983, 0.1992493, 0.5987244,
552, 13, 18748, 8771, 1745496,       0, 1745495, 0.3304889, 0.1863149,
553,  9, 39134, 3097, 1259298,       0, 1259297, 0.2557589, 0.2022125,
554,  9, 17103, 7139, 2380313,       0, 2380312, 0.3847326, 0.2088312,
555,  8,  6455,  657, 1341289,  526257,  815031, 0.1768389, 0.5448230,
556,  9, 11158, 7334, 2947682,       0, 2947681, 0.4276333, 0.2144739,
557, 18,  6210, 4682, 1633976,       0, 1633975, 0.3243192, 0.1982129,
558, 16,  6948,   55,  357170,  100705,  256464, 0.0510352, 0.6727591,
559,  6, 11595, 5889, 2520386,       0, 2520385, 0.4479986, 0.2004428,
560, 11,  8780, 6116, 2198049,       0, 2198048, 0.3659333, 0.1903864,
561, 10,  9657,  695, 1376836,  706815,  670020, 0.1755546, 0.6473581,
562, 13,  6109,  787, 1240896,  436785,  804110, 0.1820935, 0.5146901,
563, 11, 10107, 5472, 1978689,       0, 1978688, 0.3673512, 0.2050317,
564, 19, 11780,   11,   89894,   49962,   39931, 0.0105973, 2.2736785,
565, 16,  5390, 3174, 1251938,       0, 1251937, 0.3005462, 0.2502102,
566, 18, 13192,   11,   87394,   48741,   38652, 0.0134439, 2.0005645,
567, 13, 15421,   11,  104348,   57068,   47279, 0.0117547, 2.2882157,
568, 19, 39307, 2411, 2442723,  421925, 2020797, 0.3182845, 0.3307040,
569,  9, 13549, 4773, 1505543,       0, 1505542, 0.3639030, 0.2244386,
570,  7, 27241, 9101, 1368189,       0, 1368188, 0.3104205, 0.2398190,
571, 19, 25378,  589, 1081881,  606081,  475799, 0.1106556, 0.7663695,
572, 18, 17688, 3931, 1637521,       0, 1637520, 0.3434059, 0.2628300,
573, 14,  4845,  930, 1616051,  896520,  719530, 0.2195833, 0.6621826,
574, 10, 36844, 6426, 1720717,       0, 1720716, 0.3523544, 0.2148965,
575, 17,  7935,  691, 1276207,  601170,  675036, 0.1712815, 0.7097807,
576, 20, 51761,   20,  125915,   72080,   53834, 0.0134869, 2.2371919,
577, 19, 43884,  128,  436644,  272512,  164131, 0.0516879, 2.2135443,
578,  6, 27985,   11,  202017,   62480,  139536, 0.0365097, 2.4052404,
579,  7, 14035,  450, 1113707,  471600,  642106, 0.1672130, 0.8498456,
580, 17, 28911,   36,  192961,  132336,   60624, 0.0189991, 2.0091905,
581, 15, 31082,   19,  144533,   94202,   50330, 0.0168989, 2.1127778,
582, 10, 11157,   50,  306146,  194700,  111445, 0.0309589, 2.2266996,
583, 14,  6895, 4382, 2193413,       0, 2193412, 0.3722349, 0.1716998,
584, 16, 11387, 9578, 1942860,       0, 1942859, 0.3748766, 0.1712241,
585, 15,  9077,  145,  527598,  321900,  205697, 0.0482157, 1.3625552,
586,  9, 14458, 1778, 2265887,  430276, 1835610, 0.3424552, 0.2682421,
587,  7, 21820,  865, 1845674,  879705,  965968, 0.2320500, 0.5390581,
588,  6,  4174,   49, 1309945,   48020, 1261924, 0.2373069, 0.3313962,
589,  9,  4029,   97, 1066865,   86815,  980049, 0.1757220, 0.3192665,
590,  8, 25961,   18,  174698,   95310,   79387, 0.0276726, 2.2804526,
591,  9, 22641, 5172, 1907109,       0, 1907108, 0.3130869, 0.1963285,
592, 11, 29309,  205,  687450,  415740,  271709, 0.0815660, 1.1024258,
593, 12, 15221,  417,  945413,  447024,  498388, 0.1258185, 0.5536448,
594,  5, 50568,  617, 1493273,  708933,  784339, 0.2046645, 0.6480062,
595,  7, 14560,   67,  441734,  247900,  193833, 0.0554145, 2.2660745,
596,  5, 34722,  841, 1401740,  321262, 1080477, 0.2245811, 0.4000126,
597,  6, 57825,   10,  201891,   63350,  138540, 0.0388459, 2.4841826,
598, 17, 27133,   64,  299174,  203200,   95973, 0.0287654, 1.5454220,
599, 20, 11867,   46,  219239,  149776,   69462, 0.0212328, 2.1931722,
600,  8, 14695,   13,  154065,   80756,   73308, 0.0230037, 2.4772479,
601,  4, 19330,   89,  717149,  362586,  354562, 0.0982667, 2.2783560,
602, 19, 18255,  971,  962974,  121375,  841598, 0.1815312, 0.2526016,
603, 10, 37369,  320,  955641,  530560,  425080, 0.1123071, 1.0623893,
604, 18,  5207,   45,  498933,   41760,  457172, 0.1372763, 0.3435492,
605, 16, 33673, 3550, 1947457,       0, 1947456, 0.3054110, 0.2036370,
606, 12, 46698,  115,  450090,  270020,  180069, 0.0531443, 2.0133820,
607, 12, 43677,  204,  721485,  430848,  290636, 0.0698236, 1.4228861,
608, 17, 28444, 5767, 3683122,       0, 3683121, 0.4609906, 0.2449389,
609, 16, 40676,   13,  108198,   58578,   49619, 0.0126000, 2.2659544,
610, 10, 47300, 1712, 2422384, 1381584, 1040799, 0.3300447, 0.4069553,
611, 13, 14942,   49,  269234,  174783,   94450, 0.0295298, 2.2252675,
612,  7,  4478,  170, 1023124,  167280,  855843, 0.1737459, 0.3358017,
613, 15,  4689, 5577, 1690880,       0, 1690879, 0.3384009, 0.1939754,
614, 10, 60977,  128,  534375,  301824,  232550, 0.0651244, 1.3793189,
615, 20,  6331, 1028, 1590546,  797728,  792817, 0.2160770, 0.5760984,
616,  6,  9580,  128,  660337,  344192,  316144, 0.0934426, 1.4909724,
617, 15, 16895,  725, 1468390,  896100,  572289, 0.1904086, 0.5525266,
618, 10, 30212,  184,  675313,  398360,  276952, 0.0847030, 1.0881184,
619, 10, 37405,  141,  612981,  362088,  250892, 0.0709596, 1.6116588,
620, 12,  5802,  324,  890500,  466884,  423615, 0.1209175, 0.9998944,
621,  8, 47819,  730, 1711783,  843150,  868632, 0.2567766, 0.8608742,
622,  6, 30642,  114,  607960,  343938,  264021, 0.0823573, 2.2119619,
623, 13,  9775,  974, 1679413,  957442,  721970, 0.2242519, 0.6176023,
624, 19,  4644,  255,  762712,  250920,  511791, 0.1113820, 0.4596125,
625, 12, 26829,  154,  597444,  355740,  241703, 0.0639861, 1.8990087,
626, 12, 17106,   81,  398663,  251667,  146995, 0.0402178, 2.2665078,
627,  9, 21908,  215,  798324,  436450,  361873, 0.0917530, 1.2497588,
628, 16, 10665, 4825, 2411667,       0, 2411666, 0.3324348, 0.2303214,
629,  6, 45678,   23,  294430,  127190,  167239, 0.0529406, 2.4375547,
630, 15,  4532, 5019, 2541615,       0, 2541614, 0.3630783, 0.1904835,
631, 14, 14381, 3901, 1245819,       0, 1245818, 0.3531491, 0.2105848,
632, 18,  8616, 1337, 1823698, 1201963,  621734, 0.2360652, 0.4848569,
633,  7,  4290,  184,  936961,  135056,  801904, 0.1873370, 0.3996115,
634, 15, 59128, 1252, 1830610, 1220700,  609909, 0.2544787, 0.4610004,
635,  9, 61659,   30,  242726,  150660,   92065, 0.0268411, 2.3940955,
636,  6,  6423,  210,  977551,  429450,  548100, 0.1354398, 0.9808194,
637, 12, 63248,   10,  110155,   52210,   57944, 0.0192677, 2.4358565,
638,  5, 35700,   14,  208031,   76874,  131156, 0.0320502, 2.4929706,
639, 10, 30043,   42,  300389,  185178,  115210, 0.0311631, 2.2736609,
640,  7, 17870,  361, 1091380,  581571,  509808, 0.1622479, 1.1329974,
641, 19, 39502, 1103, 1630625,  748937,  881687, 0.2301677, 0.4607956,
642, 10,  8929, 2728, 3089058,  537416, 2551641, 0.4088519, 0.3877019,
643, 16, 11719,  117,  449785,  278460,  171324, 0.0543461, 1.8820458,
644, 11, 13899,   47,  285177,  186684,   98492, 0.0284987, 2.2586758,
645,  8, 48686, 2134, 1399063,   27742, 1371320, 0.3346784, 0.3690503,
646,  5, 38559,   45,  438537,  201735,  236801, 0.0573874, 2.3409888,
647, 13, 13230,   54,  291521,  189756,  101764, 0.0271296, 2.2317985,
648, 11, 42228,  811, 1411339,  575810,  835528, 0.2193342, 0.5024524,
649, 10, 19637,   23,  200519,  123832,   76686, 0.0222458, 2.3940750,
650,  5,  6327,  115,  786606,  241500,  545105, 0.1206702, 0.9503882,
651, 13, 11805, 6621, 1859897,       0, 1859896, 0.3363418, 0.1936591,
652, 18,  6161,  660, 1076995,  487080,  589914, 0.1449658, 0.6698357,
653,  4, 10471, 7486, 3386187,       0, 3386186, 0.5103686, 0.2243271,
654, 16, 20554, 5069, 1466884,       0, 1466883, 0.2057061, 0.2379859,
655, 13,  4290,  534, 1292173,  510504,  781668, 0.2154940, 0.4700237,
656,  6, 13746,   53,  449874,  246556,  203317, 0.0615982, 2.2967085,
657, 15, 15712,  316,  794008,  446508,  347499, 0.0963856, 1.0428491,
658, 18, 13113,  462, 1084272,  711480,  372791, 0.1472619, 1.2599793,
659,  7,  5036, 1079, 1908762,  886938, 1021823, 0.2653449, 0.5170660,
660, 13, 10103,  529, 1046495,  479274,  567220, 0.1463669, 0.5252841,
661, 11, 50375,   86,  447306,  282940,  164365, 0.0487818, 2.4058700,
662, 18, 16185,   25,  157155,  103700,   53454, 0.0161067, 2.1209630,
663, 19, 17761,   26,  161075,   92534,   68540, 0.0155609, 2.2818307,
664,  5, 54264, 4309, 2229194,    8618, 2220575, 0.4817700, 0.3539534,
665, 10,  4060, 6213, 1673000,       0, 1672999, 0.3456052, 0.2432190,
666, 12, 25430,   14,  129706,   71778,   57927, 0.0191265, 2.4170910,
667, 18,  6979,   14,  283397,   26362,  257034, 0.0501958, 0.9662451,
668,  9, 62516, 2380, 2372233,  247520, 2124712, 0.3425768, 0.4083254,
669,  8, 53409,   27,  217711,  121608,   96102, 0.0261875, 2.3017848,
670, 18,  6274,  105,  450020,  194775,  255244, 0.0645408, 0.7408802,
671, 10, 13352,  139,  616354,  369462,  246891, 0.0736160, 1.7463416,
672, 20, 36627,  509, 1008648,  584841,  423806, 0.1263069, 0.7891700,
673,  5,  8287,  143,  743135,  379093,  364041, 0.1012353, 1.8137483,
674, 12, 46348, 4130, 2356576,       0, 2356575, 0.3561008, 0.2116738,
675,  4, 29018, 3537, 2542853,   24759, 2518093, 0.4088339, 0.2524785,
676, 18, 31660,   53,  258316,  178027,   80288, 0.0230380, 1.8629178,
677,  9,  4132, 3632, 1983088,       0, 1983087, 0.3632056, 0.1796446,
678,  6, 11287, 1234, 2046091,  677466, 1368624, 0.3432010, 0.4463681,
679, 10,  5245,  567, 1287679,  706482,  581196, 0.1567100, 0.5488136,
680, 11, 11979, 1803, 2434516, 1036725, 1397790, 0.3319583, 0.3381653,
681, 19,  5252,  265,  659412,  371530,  287881, 0.0795851, 1.0419041,
682, 11, 18714,  458, 1059409,  547310,  512098, 0.1356228, 0.6942134,
683, 11, 35954, 7651, 1697173,       0, 1697172, 0.3105049, 0.2313000,
684, 15, 60595,   22,  155851,  105600,   50250, 0.0167520, 2.2402725,
685, 13, 12894,  116,  451189,  280140,  171048, 0.0438940, 1.2771560,
686, 16,  7832,  192,  601946,  360576,  241369, 0.0714575, 0.9336885,
687, 20,  8076, 1496, 1524080,  230384, 1293695, 0.2175117, 0.2716680,
688, 12, 52421, 7505, 3152002,       0, 3152001, 0.4421727, 0.2033445,
689, 13, 22987,   81,  365861,  250128,  115732, 0.0402615, 2.2043708,
690, 13,  8595,  118,  478975,  296652,  182322, 0.0582007, 1.7120695,
691, 11, 52332,  273,  806002,  446628,  359373, 0.1116285, 0.9116533,
692,  8, 33083,  385, 1106951,  579425,  527525, 0.1410483, 0.8252059,
693,  9, 26717,   61,  351021,  217038,  133982, 0.0392992, 2.2994370,
694, 14,  7118,   25,  359888,   48725,  311162, 0.0780171, 0.6223061,
695, 20, 30709, 8581, 2625831,       0, 2625830, 0.3774296, 0.2044464,
696,  9, 49057, 1114, 2139791, 1073896, 1065894, 0.2901451, 0.5239956,
